 DATE-GMT,TIME-GMT,OBSPWR,FCSTPWR,ERR
20040201,500,77.8,84,6.1
20040201,600,78.8,83.6,4.9
20040201,700,81.1,81.2,0.1
20040201,800,81.4,94.5,13.1
20040201,900,65.2,85.6,20.4
20040201,1000,22.4,79.1,56.7
20040201,1100,5.8,61.1,55.3
20040201,1200,5.4,57.8,52.5
20040201,1300,5.4,65.4,59.9
20040201,1400,5.5,74.3,68.9
20040201,1500,5.6,71.8,66.1
20040201,1600,5.7,70.2,64.5
20040201,1700,5.9,69,63.1
20040201,1800,6,72.6,66.6
20040201,1900,5.9,74.5,68.6
20040201,2000,6.2,77.5,71.3
20040201,2100,8.4,76.3,67.8
20040201,2200,11.3,78,66.7
20040201,2300,12.2,78.1,65.9
20040202,0,15.7,73.1,57.4
20040202,100,19.8,78.4,58.6
20040202,200,16,70.8,54.7
20040202,300,14.2,67.4,53.2
20040202,400,14.1,69.1,55
20040202,500,15,62.3,47.2
20040202,600,14.6,72.3,57.7
20040202,700,13.9,66.5,52.6
20040202,800,14.3,54.3,40
20040202,900,12.1,52.5,40.4
20040202,1000,13.3,57.4,44.2
20040202,1100,12.9,47.6,34.7
20040202,1200,14.4,46,31.6
20040202,1300,29.8,54.7,24.9
20040202,1400,39.8,52.1,12.3
20040202,1500,31.4,48.9,17.6
20040202,1600,28.9,39.6,10.7
20040202,1700,21.6,36.5,14.9
20040202,1800,23,31,8
20040202,1900,15.4,25.7,10.3
20040202,2000,9.7,18,8.3
20040202,2100,12.9,16,3.1
20040202,2200,20.6,19.2,-1.4
20040202,2300,31.3,16.4,-14.9
20040203,0,37.6,15.3,-22.3
20040203,100,33.7,28.8,-4.9
20040203,200,53.1,48,-5.1
20040203,300,73.4,55.6,-17.8
20040203,400,65,47.5,-17.4
20040203,500,70.3,61.2,-9.1
20040203,600,69.7,62.2,-7.4
20040203,700,32.4,38.1,5.7
20040203,800,16.6,33.4,16.8
20040203,900,42.3,36.1,-6.1
20040203,1000,51,47.2,-3.8
20040203,1100,22.5,34.8,12.3
20040203,1200,27.6,46,18.3
20040203,1300,32.4,46.5,14.1
20040203,1400,73.9,58.7,-15.2
20040203,1500,88.3,57.8,-30.5
20040203,1600,42.3,44.1,1.8
20040203,1700,27.7,42.7,15
20040203,1800,86,59.2,-26.8
20040203,1900,94,54.6,-39.4
20040203,2000,94.5,74.1,-20.4
20040203,2100,59.7,67.9,8.2
20040203,2200,90.2,82.8,-7.4
20040203,2300,88.3,79.8,-8.5
20040204,0,89,91,2
20040204,100,90.3,96.7,6.4
20040204,200,89.8,96.7,7
20040204,300,91,95.6,4.6
20040204,400,83.5,96.7,13.3
20040204,500,81.6,97.1,15.5
20040204,600,87.9,91.3,3.4
20040204,700,89.1,85,-4
20040204,800,77.1,80.9,3.8
20040204,900,34.5,52.1,17.5
20040204,1000,16,51.5,35.5
20040204,1100,17.3,49.6,32.3
20040204,1200,30.7,48.5,17.8
20040204,1300,63.9,62.9,-1
20040204,1400,73.5,73.7,0.2
20040204,1500,72.6,71,-1.6
20040204,1600,65,59.7,-5.4
20040204,1700,57.5,57.8,0.3
20040204,1800,46.7,50,3.3
20040204,1900,39.3,53.9,14.6
20040204,2000,39.8,67.2,27.4
20040204,2100,71.9,72.1,0.3
20040204,2200,87.3,74.5,-12.8
20040204,2300,82.6,71.7,-10.9
20040205,0,60.5,68,7.5
20040205,100,82.6,68.5,-14.1
20040205,200,30.1,38.2,8.1
20040205,300,40.9,47.1,6.3
20040205,400,34.4,43,8.6
20040205,500,19.4,37.5,18.1
20040205,600,2.2,25.7,23.6
20040205,700,2.2,20.2,17.9
20040205,800,2.8,22.5,19.8
20040205,900,5.7,23.1,17.4
20040205,1000,10.2,21.1,10.9
20040205,1100,9,21.3,12.4
20040205,1200,12.3,18.1,5.8
20040205,1300,21.2,15.9,-5.3
20040205,1400,21.3,6.3,-15.1
20040205,1500,8.6,12.7,4.1
20040205,1600,20.7,10.6,-10.1
20040205,1700,41.4,17.2,-24.2
20040205,1800,22.9,14.7,-8.2
20040205,1900,16.3,12.8,-3.5
20040205,2000,29.7,11.9,-17.8
20040205,2100,44.5,20.6,-23.9
20040205,2200,58.6,21.5,-37.1
20040205,2300,68.5,43.5,-25
20040206,0,50.9,45,-5.9
20040206,100,39,44.2,5.2
20040206,200,79.5,63.2,-16.3
20040206,300,96.1,67,-29.1
20040206,400,92.8,65.7,-27.1
20040206,500,88,66.9,-21.1
20040206,600,79.1,66.2,-12.8
20040206,700,59.7,49.3,-10.4
20040206,800,48,48.8,0.7
20040206,900,43.2,47.7,4.5
20040206,1000,26.2,45.2,19
20040206,1100,29.8,39.8,10
20040206,1200,16.2,30.1,13.9
20040206,1300,32.5,42.3,9.8
20040206,1400,51.4,46.5,-4.9
20040206,1500,59.9,45.2,-14.7
20040206,1600,89.5,48.3,-41.2
20040206,1700,97.1,61.4,-35.7
20040206,1800,97.1,72.4,-24.7
20040206,1900,93.1,81.1,-12
20040206,2000,85.7,86.9,1.2
20040206,2100,49.3,72.1,22.8
20040206,2200,62.7,72.4,9.8
20040206,2300,48.5,60.5,12
20040207,0,6.4,52.2,45.8
20040207,100,21.7,61.4,39.6
20040207,200,19.5,51,31.6
20040207,300,34.3,46.9,12.6
20040207,400,54.5,65.4,10.9
20040207,500,52.8,63.3,10.6
20040207,600,13.3,51.9,38.6
20040207,700,22.3,36.3,14
20040207,800,56.6,50.6,-6
20040207,900,86.5,66.4,-20.1
20040207,1000,64.2,58.2,-6
20040207,1100,89.2,72.5,-16.7
20040207,1200,97.1,85.3,-11.8
20040207,1300,96.7,97.1,0.4
20040207,1400,94.4,97,2.6
20040207,1500,94.4,96.6,2.2
20040207,1600,94.4,88.4,-6
20040207,1700,96.2,82.8,-13.4
20040207,1800,95.1,86,-9.1
20040207,1900,91.4,94.2,2.8
20040207,2000,77.7,84.9,7.2
20040207,2100,87.3,87.4,0.1
20040207,2200,88.4,94.5,6
20040207,2300,91.6,94.9,3.3
20040208,0,92.4,95.5,3.2
20040208,100,81.1,96.7,15.6
20040208,200,67.2,93.4,26.2
20040208,300,92,97.1,5
20040208,400,92.8,97.1,4.3
20040208,500,93.7,96.2,2.5
20040208,600,93.2,97.1,3.9
20040208,700,92.3,90.4,-1.9
20040208,800,92.8,78.5,-14.3
20040208,900,93.6,75.9,-17.7
20040208,1000,86.4,73.5,-13
20040208,1100,84.5,75.1,-9.4
20040208,1200,89,85.5,-3.5
20040208,1300,89.5,90.9,1.4
20040208,1400,90.1,90.5,0.4
20040208,1500,93.6,86.1,-7.5
20040208,1600,87.4,80.4,-7.1
20040208,1700,70.3,71.2,1
20040208,1800,38.3,65.7,27.5
20040208,1900,11.7,64.5,52.8
20040208,2000,8.8,56.7,48
20040208,2100,16.7,60.8,44
20040208,2200,51.1,77.2,26.1
20040208,2300,59.5,83.7,24.2
20040209,0,36.6,81.6,44.9
20040209,100,22.1,82.8,60.7
20040209,200,19.2,81.6,62.4
20040209,300,33.2,86.5,53.3
20040209,400,44.7,94.5,49.8
20040209,500,69.6,92.9,23.2
20040209,600,92.7,97.1,4.4
20040209,700,94.5,84.5,-10
20040209,800,93.6,82.1,-11.5
20040209,900,96,80.4,-15.6
20040209,1000,95.3,82.4,-12.9
20040209,1100,83.4,77.6,-5.8
20040209,1200,63.7,65,1.3
20040209,1300,76,74.5,-1.5
20040209,1400,82.9,72.9,-10.1
20040209,1500,85.2,67,-18.1
20040209,1600,90.8,64.7,-26.1
20040209,1700,88.9,64.1,-24.8
20040209,1800,77.7,66.6,-11.1
20040209,1900,58.5,63.4,4.9
20040209,2000,61.2,63.3,2.1
20040209,2100,68.6,72.4,3.8
20040209,2200,67.1,70.5,3.4
20040209,2300,55,64.6,9.6
20040210,0,43.5,54.5,10.9
20040210,100,72.5,68.9,-3.7
20040210,200,82.7,65.9,-16.8
20040210,300,89.1,70.8,-18.3
20040210,400,84.7,72.9,-11.8
20040210,500,86.9,63.2,-23.8
20040210,600,89.5,54.1,-35.4
20040210,700,91.7,63.4,-28.3
20040210,800,91.1,49.7,-41.4
20040210,900,86.8,59.7,-27
20040210,1000,87.2,59.3,-27.9
20040210,1100,83.3,54.3,-29
20040210,1200,82.6,57.6,-25.1
20040210,1300,82.2,55.4,-26.8
20040210,1400,81.9,59.2,-22.7
20040210,1500,80.4,57.3,-23
20040210,1600,78.8,54,-24.8
20040210,1700,76,52.8,-23.2
20040210,1800,78.5,47.9,-30.6
20040210,1900,80.9,52.6,-28.3
20040210,2000,80.9,61.2,-19.6
20040210,2100,79.6,64,-15.6
20040210,2200,75.6,64.3,-11.3
20040210,2300,74.3,75.2,0.9
20040211,0,79.2,76.5,-2.7
20040211,100,85.6,87.7,2.1
20040211,200,82.8,78.3,-4.4
20040211,300,80.1,80,-0.2
20040211,400,80.5,96.5,16.1
20040211,500,80.9,93.6,12.7
20040211,600,80.4,82.5,2.1
20040211,700,67.1,69.9,2.8
20040211,800,31.7,60.6,28.9
20040211,900,28.2,49.7,21.5
20040211,1000,52.6,57.5,4.9
20040211,1100,79.1,60,-19.1
20040211,1200,79.2,69.5,-9.7
20040211,1300,73.5,69.1,-4.4
20040211,1400,59.6,76.2,16.6
20040211,1500,70.6,81.8,11.2
20040211,1600,54.8,70.2,15.5
20040211,1700,30.5,57.4,26.9
20040211,1800,29.5,47.8,18.3
20040211,1900,24.1,47.4,23.3
20040211,2000,15.4,48.3,32.9
20040211,2100,12,46.2,34.3
20040211,2200,10.6,45.5,34.9
20040211,2300,9,41.4,32.5
20040212,0,9,45.3,36.3
20040212,100,11.4,17.7,6.3
20040212,200,30.2,23.6,-6.6
20040212,300,50.5,20.6,-29.9
20040212,400,63.7,36.7,-27
20040212,500,75.2,56.3,-18.9
20040212,600,80,74.4,-5.6
20040212,700,55.8,59.4,3.6
20040212,800,36.4,44.5,8.1
20040212,900,35.5,42.9,7.4
20040212,1000,12.3,38.2,25.9
20040212,1100,8.6,33.9,25.4
20040212,1200,10.9,31.3,20.4
20040212,1300,17.4,27.9,10.5
20040212,1400,10.5,23.9,13.3
20040212,1500,8.5,22.1,13.6
20040212,1600,13.6,14.6,0.9
20040212,1700,25.6,19.5,-6.1
20040212,1800,23.8,16.5,-7.4
20040212,1900,19.1,16.5,-2.6
20040212,2000,22,15,-7
20040212,2100,22.1,9.3,-12.8
20040212,2200,23.7,11.7,-12.1
20040212,2300,26.6,11.1,-15.5
20040213,0,40.3,23.2,-17.1
20040213,100,89.2,45.1,-44.2
20040213,200,97.1,74.4,-22.7
20040213,300,97.1,77,-20.1
20040213,400,97.1,74.4,-22.7
20040213,500,96.7,88,-8.7
20040213,600,87.5,90.8,3.4
20040213,700,95.1,88.5,-6.6
20040213,800,96.8,81.2,-15.6
20040213,900,97.1,86.4,-10.7
20040213,1000,97.1,87.1,-10
20040213,1100,97.1,79.1,-18
20040213,1200,97.1,76.5,-20.6
20040213,1300,96.9,86.3,-10.5
20040213,1400,93.1,89.9,-3.2
20040213,1500,89.9,85.1,-4.8
20040213,1600,90.3,71.2,-19
20040213,1700,92.1,68.7,-23.4
20040213,1800,89.6,72.5,-17.1
20040213,1900,68.5,63.1,-5.4
20040213,2000,50.6,62.9,12.3
20040213,2100,53.6,69.1,15.4
20040213,2200,74.4,74.2,-0.2
20040213,2300,71,69.4,-1.5
20040214,0,82.3,69.7,-12.6
20040214,100,59,62.2,3.2
20040214,200,87.5,62,-25.5
20040214,300,95.1,69.6,-25.5
20040214,400,94.9,60.2,-34.7
20040214,500,94.9,62.6,-32.2
20040214,600,94.1,85.3,-8.8
20040214,700,93.1,80.9,-12.2
20040214,800,91.1,65.3,-25.7
20040214,900,93.4,68.2,-25.2
20040214,1000,91.8,69.1,-22.8
20040214,1100,85.6,75.1,-10.5
20040214,1200,86.1,79.1,-7
20040214,1300,86.4,82.6,-3.7
20040214,1400,87.7,81.7,-6.1
20040214,1500,87.9,80.8,-7.1
20040214,1600,91.2,82,-9.2
20040214,1700,90.7,75,-15.6
20040214,1800,79.3,74.3,-5
20040214,1900,62.2,67.6,5.3
20040214,2000,47.6,62,14.5
20040214,2100,48.3,49.7,1.4
20040214,2200,58.4,62.3,4
20040214,2300,48.4,61.5,13.1
20040215,0,32.3,51.7,19.4
20040215,100,38.4,64.7,26.3
20040215,200,43.1,55.9,12.7
20040215,300,46.3,55.6,9.3
20040215,400,59.7,66.2,6.5
20040215,500,41.1,61.2,20.2
20040215,600,17.6,49,31.4
20040215,700,9.4,46,36.7
20040215,800,13.6,61.3,47.7
20040215,900,38.1,50.9,12.7
20040215,1000,44.7,51.3,6.5
20040215,1100,67.8,59.8,-7.9
20040215,1200,69.3,57.4,-11.9
20040215,1300,62.5,58.5,-4
20040215,1400,26.7,52,25.3
20040215,1500,1.8,40.4,38.7
20040215,1600,2.1,15.8,13.7
20040215,1700,2,5.6,3.6
20040215,1800,2,6.4,4.4
20040215,1900,1.4,9.4,8
20040215,2000,1.3,6.5,5.2
20040215,2100,1.4,5.3,3.9
20040215,2200,1.4,10.4,9
20040215,2300,1.3,6,4.7
20040216,0,1.6,8.1,6.5
20040216,100,2.2,3.5,1.3
20040216,200,4.8,1.6,-3.2
20040216,300,3.2,1.5,-1.7
20040216,400,2,4.4,2.4
20040216,500,1.3,2.6,1.3
20040216,600,1.7,3.7,1.9
20040216,700,1.9,0.6,-1.2
20040216,800,2.1,2.8,0.7
20040216,900,2.3,1.6,-0.8
20040216,1000,2.7,2.6,-0.1
20040216,1100,2.3,3.6,1.4
20040216,1200,2.2,3.4,1.2
20040216,1300,3,2.4,-0.6
20040216,1400,3.3,4.4,1.1
20040216,1500,3.1,2.6,-0.5
20040216,1600,2.2,9.4,7.2
20040216,1700,2.5,3.5,1
20040216,1800,2.6,1.8,-0.9
20040216,1900,2.2,1.9,-0.3
20040216,2000,1.5,2.8,1.3
20040216,2100,1.4,1.2,-0.3
20040216,2200,2.6,2.7,0.1
20040216,2300,5,9.9,4.9
20040217,0,7.3,9.8,2.5
20040217,100,12.5,13.9,1.3
20040217,200,13.7,9.9,-3.7
20040217,300,19.4,22.1,2.7
20040217,400,26.4,23.5,-3
20040217,500,19.9,13.4,-6.6
20040217,600,23.2,12.2,-11
20040217,700,29.7,13.3,-16.4
20040217,800,26.5,29.5,2.9
20040217,900,29.2,25.5,-3.7
20040217,1000,43.1,25,-18.1
20040217,1100,39.6,21.5,-18.1
20040217,1200,24.2,18.6,-5.7
20040217,1300,5.4,12.7,7.2
20040217,1400,1.3,17,15.6
20040217,1500,1.1,5.5,4.3
20040217,1600,1.2,13.6,12.5
20040217,1700,1.2,13.3,12.1
20040217,1800,1.1,17.1,16
20040217,1900,1,17.7,16.7
20040217,2000,1,14,13
20040217,2100,1.1,14.4,13.3
20040217,2200,1.7,22.9,21.2
20040217,2300,2.7,31.2,28.5
20040218,0,3.4,30.1,26.7
20040218,100,5.1,21.9,16.8
20040218,200,7.7,22.2,14.5
20040218,300,9.8,28.9,19.1
20040218,400,31.7,31.3,-0.4
20040218,500,54.2,41.1,-13.1
20040218,600,78.9,52.6,-26.3
20040218,700,93.9,50.4,-43.5
20040218,800,86.8,39.9,-46.9
20040218,900,88.3,47.5,-40.8
20040218,1000,85.6,70.9,-14.8
20040218,1100,87.1,71.4,-15.7
20040218,1200,87.7,67.6,-20.1
20040218,1300,90.9,75.4,-15.4
20040218,1400,94.9,81.5,-13.5
20040218,1500,92.2,83.4,-8.8
20040218,1600,89,84.9,-4
20040218,1700,87.6,81.9,-5.7
20040218,1800,87.9,82.6,-5.3
20040218,1900,87.6,79.5,-8.1
20040218,2000,91.3,75.2,-16.1
20040218,2100,94.4,84,-10.4
20040218,2200,94.3,88.8,-5.5
20040218,2300,95.6,87.5,-8.1
20040219,0,95.5,86.9,-8.6
20040219,100,96.4,91.5,-4.8
20040219,200,96.6,93.8,-2.7
20040219,300,95.6,97.1,1.5
20040219,400,95.4,97.1,1.7
20040219,500,95.1,97.1,2
20040219,600,90.8,97.1,6.3
20040219,700,94.7,89.9,-4.7
20040219,800,89.4,84.7,-4.7
20040219,900,70.7,80.3,9.6
20040219,1000,40.8,67.1,26.4
20040219,1100,38.3,58.7,20.4
20040219,1200,48.2,55.6,7.4
20040219,1300,43.8,51.9,8.1
20040219,1400,18.4,43.9,25.4
20040219,1500,12.2,43,30.8
20040219,1600,31.8,50.4,18.6
20040219,1700,71.2,53.2,-18
20040219,1800,89.7,63.4,-26.3
20040219,1900,80.2,56.6,-23.6
20040219,2000,63.5,52.1,-11.4
20040219,2100,58.9,54,-4.9
20040219,2200,44,59.7,15.7
20040219,2300,22.3,38.2,15.9
20040220,0,9.4,41.1,31.7
20040220,100,9.7,47,37.3
20040220,200,14.4,45.6,31.2
20040220,300,41.2,62,20.8
20040220,400,48.9,54,5.1
20040220,500,50.5,61.7,11.1
20040220,600,66.6,75.9,9.3
20040220,700,76.3,79.1,2.8
20040220,800,59.1,69.1,10
20040220,900,44.3,74.8,30.5
20040220,1000,52.9,64.1,11.2
20040220,1100,70.4,62.9,-7.5
20040220,1200,87.8,67.1,-20.7
20040220,1300,41.3,52.4,11.1
20040220,1400,3.5,46.8,43.3
20040220,1500,0.7,44.1,43.4
20040220,1600,2.3,33.9,31.6
20040220,1700,22.7,31.7,8.9
20040220,1800,9.1,27.8,18.7
20040220,1900,2.7,19.9,17.1
20040220,2000,5.1,13.2,8.1
20040220,2100,17.5,11.7,-5.8
20040220,2200,29.5,22.8,-6.8
20040220,2300,24.7,23.6,-1.1
20040221,0,23.9,26.8,2.9
20040221,100,23.6,21.9,-1.7
20040221,200,53.7,30.3,-23.4
20040221,300,93.2,47.4,-45.8
20040221,400,93.9,56,-37.9
20040221,500,95.4,79.1,-16.3
20040221,600,95.2,77.1,-18.1
20040221,700,72.9,67.7,-5.2
20040221,800,39.5,51.3,11.8
20040221,900,49.9,60.7,10.8
20040221,1000,44.4,60,15.6
20040221,1100,45.5,54.4,8.8
20040221,1200,90.3,70.8,-19.6
20040221,1300,80.9,66,-14.9
20040221,1400,78.1,66.1,-12
20040221,1500,87.2,69.2,-18
20040221,1600,89.6,67.7,-21.9
20040221,1700,90.2,67.2,-23
20040221,1800,89.9,71,-18.9
20040221,1900,90.4,65.7,-24.7
20040221,2000,89.9,65.3,-24.6
20040221,2100,88.5,70.8,-17.7
20040221,2200,24.7,54.4,29.7
20040221,2300,12.4,44.8,32.4
20040222,0,11.8,40.8,29
20040222,100,19.6,46.9,27.3
20040222,200,20.9,49.3,28.4
20040222,300,21.1,56.6,35.4
20040222,400,41,57.1,16.1
20040222,500,38.9,61.2,22.3
20040222,600,38.3,55.7,17.5
20040222,700,40.3,47.7,7.5
20040222,800,26.5,25.6,-0.9
20040222,900,19.1,22,2.9
20040222,1000,67,33.3,-33.8
20040222,1100,78.8,41,-37.8
20040222,1200,71.1,37.7,-33.4
20040222,1300,41.2,32.5,-8.8
20040222,1400,15.3,16.5,1.2
20040222,1500,27.2,17.1,-10.1
20040222,1600,20.3,19.9,-0.5
20040222,1700,16.6,8.5,-8.1
20040222,1800,12,8.7,-3.3
20040222,1900,9.9,12,2.1
20040222,2000,7.4,8.6,1.2
20040222,2100,7.7,7.9,0.2
20040222,2200,7.5,12.9,5.4
20040222,2300,7.6,14.1,6.5
20040223,0,12.1,10.6,-1.5
20040223,100,61.9,23,-38.9
20040223,200,83.3,27.6,-55.7
20040223,300,84.7,41.9,-42.8
20040223,400,76.4,44.7,-31.7
20040223,500,21.6,18.6,-3
20040223,600,3.3,15,11.7
20040223,700,4.3,9.8,5.5
20040223,800,0,6.6,6.6
20040223,900,0,7.9,7.9
20040223,1000,0,0.8,0.8
20040223,1100,0,1.9,1.9
20040223,1200,0,3.4,3.4
20040223,1300,0,3.1,3.1
20040223,1400,0.3,0.9,0.6
20040223,1500,0,0.3,0.3
20040223,1600,0,7.8,7.8
20040223,1700,0,13.3,13.3
20040223,1800,0,21.5,21.5
20040223,1900,0,12.1,12.1
20040223,2000,0,8,8
20040223,2100,0,5.3,5.3
20040223,2200,0,8.5,8.5
20040223,2300,0,7.9,7.9
20040224,0,0.5,7.5,7
20040224,100,0,2.7,2.7
20040224,200,0,3.5,3.5
20040224,300,0.4,3,2.6
20040224,400,5.6,4.5,-1.1
20040224,500,16,14.7,-1.4
20040224,600,22.4,13.3,-9.2
20040224,700,29.2,16.5,-12.7
20040224,800,44.5,21.2,-23.3
20040224,900,24.7,12.6,-12.1
20040224,1000,2.9,5,2.1
20040224,1100,0,9,9
20040224,1200,1.7,5.8,4.1
20040224,1300,0.9,1.2,0.3
20040224,1400,0,2,2
20040224,1500,0,1.6,1.6
20040224,1600,0.7,0.8,0.1
20040224,1700,7.5,2.2,-5.3
20040224,1800,24.6,6.9,-17.7
20040224,1900,64.3,18.7,-45.6
20040224,2000,66.5,34.9,-31.6
20040224,2100,52.2,33.8,-18.4
20040224,2200,55.4,33.3,-22.1
20040224,2300,85.2,38,-47.3
20040225,0,74,31.9,-42.1
20040225,100,72.5,38.4,-34.1
20040225,200,84.1,34.8,-49.4
20040225,300,65.6,44.5,-21.1
20040225,400,17.2,36.6,19.4
20040225,500,5.3,22.2,16.9
20040225,600,9.3,14.7,5.5
20040225,700,7.3,15.9,8.6
20040225,800,14.1,8.8,-5.3
20040225,900,27.2,14.6,-12.5
20040225,1000,29.4,15.2,-14.2
20040225,1100,29.7,16.6,-13.1
20040225,1200,15.9,12.9,-3
20040225,1300,21.2,11.9,-9.4
20040225,1400,32.8,8.2,-24.6
20040225,1500,28.3,7.5,-20.8
20040225,1600,15.4,9.3,-6
20040225,1700,15.5,7,-8.5
20040225,1800,12.5,6.5,-6
20040225,1900,15.8,9.1,-6.7
20040225,2000,16.9,7.3,-9.6
20040225,2100,15,3.7,-11.3
20040225,2200,14.6,10.7,-3.9
20040225,2300,15.2,6.9,-8.4
20040226,0,16.2,12.3,-3.9
20040226,100,12.3,12.3,0.1
20040226,200,9.9,10,0.2
20040226,300,11.1,9.1,-2
20040226,400,10.9,8.9,-2
20040226,500,15,9.7,-5.2
20040226,600,28.7,18.6,-10.1
20040226,700,34.7,24.4,-10.3
20040226,800,19.2,24.1,4.9
20040226,900,17.1,27.1,10
20040226,1000,20.8,32.9,12.1
20040226,1100,21,30.5,9.5
20040226,1200,20.2,39.9,19.7
20040226,1300,13.8,42.3,28.5
20040226,1400,7.2,43.5,36.4
20040226,1500,7,40.4,33.5
20040226,1600,9.4,45.3,35.9
20040226,1700,9.7,12.8,3.1
20040226,1800,8.9,20,11.1
20040226,1900,9.3,15.3,5.9
20040226,2000,9.9,16.6,6.7
20040226,2100,18.2,20.5,2.2
20040226,2200,29.4,26.7,-2.7
20040226,2300,37.6,28.8,-8.8
20040227,0,33.4,31.1,-2.3
20040227,100,23.5,34,10.5
20040227,200,19.5,26.1,6.6
20040227,300,19.9,23.3,3.4
20040227,400,20,19.2,-0.8
20040227,500,29.5,13.3,-16.1
20040227,600,41.5,15.4,-26.1
20040227,700,42.4,17.1,-25.3
20040227,800,38.7,16.1,-22.6
20040227,900,33.3,14.6,-18.7
20040227,1000,23,11.1,-12
20040227,1100,23.1,12.5,-10.6
20040227,1200,18.3,13.7,-4.7
20040227,1300,13.9,13.6,-0.4
20040227,1400,8.3,11.3,3
20040227,1500,6.6,2.2,-4.4
20040227,1600,6,2.1,-3.9
20040227,1700,4.9,3,-1.9
20040227,1800,5.1,1.5,-3.6
20040227,1900,5.3,3.3,-2
20040227,2000,7.7,3.7,-4
20040227,2100,7.6,6.7,-0.9
20040227,2200,6.6,4.4,-2.2
20040227,2300,5.7,2.9,-2.8
20040228,0,5.3,2.2,-3.1
20040228,100,6.5,3.2,-3.3
20040228,200,5.2,4.8,-0.5
20040228,300,24.2,8.1,-16.2
20040228,400,37.3,14.8,-22.5
20040228,500,37.7,20.4,-17.3
20040228,600,30.1,16.6,-13.4
20040228,700,20.7,12.7,-8
20040228,800,18,8.2,-9.8
20040228,900,16.3,6.1,-10.2
20040228,1000,17,5.4,-11.6
20040228,1100,14.1,6.4,-7.7
20040228,1200,9.9,3.5,-6.4
20040228,1300,6.3,4,-2.3
20040228,1400,0.7,2.6,1.9
20040228,1500,0,2.5,2.5
20040228,1600,0,2.1,2.1
20040228,1700,0,1.9,1.9
20040228,1800,0.1,1.2,1.1
20040228,1900,0.3,0.9,0.6
20040228,2000,0.6,2.4,1.7
20040228,2100,1.2,1.8,0.6
20040228,2200,1.4,1.5,0.1
20040228,2300,2.3,3.6,1.3
20040229,0,10.2,2.9,-7.3
20040229,100,23.9,8.4,-15.6
20040229,200,75.1,27.7,-47.4
20040229,300,90,38,-52
20040229,400,89.3,50.3,-39
20040229,500,89.3,42.1,-47.2
20040229,600,86,49,-37
20040229,700,85,44.1,-40.9
20040229,800,85.1,32.6,-52.5
20040229,900,85.2,44.6,-40.6
20040229,1000,86.7,36.6,-50.1
20040229,1100,88.4,48.9,-39.5
20040229,1200,72.7,48.3,-24.4
20040229,1300,68.7,47.9,-20.7
20040229,1400,67.3,35.8,-31.6
20040229,1500,63.7,39.7,-24
20040229,1600,36,36.6,0.6
20040229,1700,42.5,35.7,-6.8
20040229,1800,32.3,31.6,-0.7
20040229,1900,27.7,30.2,2.4
20040229,2000,24.4,26.7,2.3
20040229,2100,39.4,24.5,-14.9
20040229,2200,71.7,37,-34.7
20040229,2300,81.3,35.9,-45.4
20040301,0,73.7,34.5,-39.1
20040301,100,75.7,42.6,-33.1
20040301,200,80.6,51.5,-29.1
20040301,300,67.4,52.2,-15.2
20040301,400,35.4,41.8,6.4
20040301,500,28.1,40.4,12.3
20040301,600,35.8,43.3,7.5
20040301,700,32,43.4,11.5
20040301,800,39.8,33.5,-6.3
20040301,900,54.6,36.6,-18
20040301,1000,28.9,28.3,-0.6
20040301,1100,30.6,26.5,-4.1
20040301,1200,44.4,20.8,-23.5
20040301,1300,63.4,20.4,-43
20040301,1400,70,22.2,-47.8
20040301,1500,71.1,24.5,-46.5
20040301,1600,64.2,17.5,-46.6
20040301,1700,23.7,21.6,-2
20040301,1800,0.2,16.5,16.4
20040301,1900,4.6,10.6,6.1
20040301,2000,6.9,15.8,8.9
20040301,2100,4.8,6.3,1.5
20040301,2200,0.4,3.1,2.7
20040301,2300,3,0.8,-2.2
20040302,0,11.4,5.3,-6.1
20040302,100,11.4,3.1,-8.3
20040302,200,3.2,1.2,-1.9
20040302,300,8,2.5,-5.5
20040302,400,26.6,13.6,-13
20040302,500,47.8,18.8,-29
20040302,600,79,28.8,-50.2
20040302,700,91.1,32.8,-58.4
20040302,800,89.5,41.4,-48.1
20040302,900,80.1,42.2,-37.9
20040302,1000,58.2,36.8,-21.3
20040302,1100,40.1,29.3,-10.8
20040302,1200,67.1,28.8,-38.3
20040302,1300,89.7,43.8,-45.9
20040302,1400,89.3,43.6,-45.6
20040302,1500,88.7,41.6,-47.1
20040302,1600,89.2,45.8,-43.4
20040302,1700,91.5,41.6,-49.9
20040302,1800,89.8,33.6,-56.2
20040302,1900,88.5,43.7,-44.9
20040302,2000,85.9,40.7,-45.3
20040302,2100,89.6,42.4,-47.1
20040302,2200,88.1,45.3,-42.8
20040302,2300,86.3,70.4,-15.9
20040303,0,88.9,69,-19.9
20040303,100,90.1,75.3,-14.8
20040303,200,84.7,85.2,0.5
20040303,300,71.5,92.2,20.7
20040303,400,68.7,79.3,10.6
20040303,500,84.8,82.1,-2.7
20040303,600,80.6,80.5,0
20040303,700,85.3,92.9,7.6
20040303,800,79.3,96.5,17.2
20040303,900,46.9,79.8,32.9
20040303,1000,26.9,67.4,40.4
20040303,1100,19.5,64.8,45.4
20040303,1200,30.9,70.8,39.9
20040303,1300,18,56.6,38.6
20040303,1400,6.8,54.9,48
20040303,1500,1,64.1,63.1
20040303,1600,1.4,57.6,56.2
